tagID,firstName, lastName, date, time2765840944,None,None,2026-06-24,09:33:09
2765840944,None,None,2026-06-24,09:33:11
2765840944,None,None,2026-06-24,09:33:06
2765840944,None,None,2026-06-24,09:33:09
2765840944,None,None,2026-06-24,09:33:12
